dbid,recorded,ct,link_plan,married,ss,tsc,lane,ds1,mf1,rf1,ds2,mf2,rf2,ds3,mf3,rf3,ds4,mf4,rf4
4978632667,2026-08-13T22:48:00+07:00,40,2,Y,2484,233,SA-55,0,0,0,0,0,0,0,0,0,,,
4978627582,2026-08-13T22:43:00+07:00,40,2,Y,2484,233,SA-54,0,0,0,,,,,,,,,
4978627582,2026-08-13T22:43:00+07:00,40,2,Y,2484,233,SA-55,0,0,0,0,0,0,0,0,0,,,
4978632667,2026-08-13T22:48:00+07:00,40,2,Y,2484,233,SA-53,0,0,0,,,,,,,,,
4978628315,2026-08-13T22:44:00+07:00,40,2,Y,2484,233,SA-55,0,0,0,0,0,0,0,0,0,,,
4978629048,2026-08-13T22:45:00+07:00,40,2,Y,2484,233,SA-52,0,0,0,8,2,1,,,,,,
4978629048,2026-08-13T22:45:00+07:00,40,2,Y,2484,233,SA-55,0,0,0,0,0,0,0,0,0,,,
4978627582,2026-08-13T22:43:00+07:00,40,2,Y,2484,233,SA-53,0,0,0,,,,,,,,,
4978629816,2026-08-13T22:45:00+07:00,40,2,Y,2484,233,SA-52,0,0,0,0,0,0,,,,,,
4978629816,2026-08-13T22:45:00+07:00,40,2,Y,2484,233,SA-54,0,0,0,,,,,,,,,
4978631247,2026-08-13T22:47:00+07:00,40,2,Y,2484,233,SA-52,9,2,2,8,2,1,,,,,,
4978631247,2026-08-13T22:47:00+07:00,40,2,Y,2484,233,SA-53,0,0,0,,,,,,,,,
4978632009,2026-08-13T22:47:00+07:00,40,2,Y,2484,233,SA-54,0,0,0,,,,,,,,,
4978632009,2026-08-13T22:47:00+07:00,40,2,Y,2484,233,SA-55,0,0,0,0,0,0,0,0,0,,,
4978630475,2026-08-13T22:46:00+07:00,40,2,Y,2484,233,SA-52,0,0,0,0,0,0,,,,,,
4978627582,2026-08-13T22:43:00+07:00,40,2,Y,2484,233,SA-52,0,0,0,0,0,0,,,,,,
4978629816,2026-08-13T22:45:00+07:00,40,2,Y,2484,233,SA-53,0,0,0,,,,,,,,,
4978629816,2026-08-13T22:45:00+07:00,40,2,Y,2484,233,SA-55,0,0,0,0,0,0,0,0,0,,,
4978629048,2026-08-13T22:45:00+07:00,40,2,Y,2484,233,SA-53,0,0,0,,,,,,,,,
4978629048,2026-08-13T22:45:00+07:00,40,2,Y,2484,233,SA-54,0,0,0,,,,,,,,,
4978631247,2026-08-13T22:47:00+07:00,40,2,Y,2484,233,SA-55,0,0,0,0,0,0,0,0,0,,,
4978632667,2026-08-13T22:48:00+07:00,40,2,Y,2484,233,SA-54,0,0,0,,,,,,,,,
4978629609,2026-08-13T22:45:00+07:00,70,2,N,2100,234,SA-273,0,0,0,,,,,,,,,
4978628317,2026-08-13T22:44:00+07:00,70,2,N,2100,234,SA-269,0,0,0,0,0,0,,,,,,
4978630924,2026-08-13T22:46:00+07:00,70,2,N,2100,234,SA-269,0,0,0,0,0,0,,,,,,
4978630924,2026-08-13T22:46:00+07:00,70,2,N,2100,234,SA-270,0,0,0,,,,,,,,,
4978632172,2026-08-13T22:47:00+07:00,70,2,N,2100,234,SA-271,0,0,0,,,,,,,,,
4978632172,2026-08-13T22:47:00+07:00,70,2,N,2100,234,SA-273,0,0,0,,,,,,,,,
4978628317,2026-08-13T22:44:00+07:00,70,2,N,2100,234,SA-270,0,0,0,,,,,,,,,
4978628317,2026-08-13T22:44:00+07:00,70,2,N,2100,234,SA-272,0,0,0,0,0,0,,,,,,
4978629609,2026-08-13T22:45:00+07:00,70,2,N,2100,234,SA-265,0,0,0,,,,,,,,,
4978629609,2026-08-13T22:45:00+07:00,70,2,N,2100,234,SA-269,0,0,0,0,0,0,,,,,,
4978630924,2026-08-13T22:46:00+07:00,70,2,N,2100,234,SA-271,0,0,0,,,,,,,,,
4978629609,2026-08-13T22:45:00+07:00,70,2,N,2100,234,SA-270,0,0,0,,,,,,,,,
4978629609,2026-08-13T22:45:00+07:00,70,2,N,2100,234,SA-271,0,0,0,,,,,,,,,
4978629609,2026-08-13T22:45:00+07:00,70,2,N,2100,234,SA-272,0,0,0,0,0,0,,,,,,
4978628317,2026-08-13T22:44:00+07:00,70,2,N,2100,234,SA-265,0,0,0,,,,,,,,,
4978628317,2026-08-13T22:44:00+07:00,70,2,N,2100,234,SA-271,0,0,0,,,,,,,,,
4978628317,2026-08-13T22:44:00+07:00,70,2,N,2100,234,SA-273,0,0,0,,,,,,,,,
4978630924,2026-08-13T22:46:00+07:00,70,2,N,2100,234,SA-265,0,0,0,,,,,,,,,
4978630924,2026-08-13T22:46:00+07:00,70,2,N,2100,234,SA-272,0,0,0,0,0,0,,,,,,
4978630924,2026-08-13T22:46:00+07:00,70,2,N,2100,234,SA-273,0,0,0,,,,,,,,,
4978632172,2026-08-13T22:47:00+07:00,70,2,N,2100,234,SA-265,0,0,0,,,,,,,,,
4978632172,2026-08-13T22:47:00+07:00,70,2,N,2100,234,SA-269,0,0,0,0,0,0,,,,,,
4978632172,2026-08-13T22:47:00+07:00,70,2,N,2100,234,SA-270,0,0,0,,,,,,,,,
4978632172,2026-08-13T22:47:00+07:00,70,2,N,2100,234,SA-272,0,0,0,0,0,0,,,,,,
4978631182,2026-08-13T22:47:00+07:00,70,2,N,2101,235,SA-245,0,0,0,0,0,0,,,,,,
4978631182,2026-08-13T22:47:00+07:00,70,2,N,2101,235,SA-246,6,2,2,,,,,,,,,
4978631182,2026-08-13T22:47:00+07:00,70,2,N,2101,235,SA-251,0,0,0,,,,,,,,,
4978628638,2026-08-13T22:44:00+07:00,70,2,N,2101,235,SA-248,0,0,0,,,,,,,,,
4978628638,2026-08-13T22:44:00+07:00,70,2,N,2101,235,SA-251,0,0,0,,,,,,,,,
4978632451,2026-08-13T22:48:00+07:00,70,2,N,2101,235,SA-251,0,0,0,,,,,,,,,
4978629909,2026-08-13T22:45:00+07:00,70,2,N,2101,235,SA-247,0,0,0,,,,,,,,,
4978629909,2026-08-13T22:45:00+07:00,70,2,N,2101,235,SA-248,0,0,0,,,,,,,,,
4978632451,2026-08-13T22:48:00+07:00,70,2,N,2101,235,SA-246,0,0,0,,,,,,,,,
4978632451,2026-08-13T22:48:00+07:00,70,2,N,2101,235,SA-248,0,0,0,,,,,,,,,
4978628638,2026-08-13T22:44:00+07:00,70,2,N,2101,235,SA-247,0,0,0,,,,,,,,,
4978629909,2026-08-13T22:45:00+07:00,70,2,N,2101,235,SA-245,0,0,0,9,3,3,,,,,,
4978629909,2026-08-13T22:45:00+07:00,70,2,N,2101,235,SA-251,0,0,0,,,,,,,,,
4978631182,2026-08-13T22:47:00+07:00,70,2,N,2101,235,SA-247,0,0,0,,,,,,,,,
4978629909,2026-08-13T22:45:00+07:00,70,2,N,2101,235,SA-246,0,0,0,,,,,,,,,
4978628638,2026-08-13T22:44:00+07:00,70,2,N,2101,235,SA-245,0,0,0,0,0,0,,,,,,
4978628638,2026-08-13T22:44:00+07:00,70,2,N,2101,235,SA-246,0,0,0,,,,,,,,,
4978632451,2026-08-13T22:48:00+07:00,70,2,N,2101,235,SA-245,0,0,0,0,0,0,,,,,,
4978632451,2026-08-13T22:48:00+07:00,70,2,N,2101,235,SA-247,0,0,0,,,,,,,,,
4978631182,2026-08-13T22:47:00+07:00,70,2,N,2101,235,SA-248,0,0,0,,,,,,,,,
4978629496,2026-08-13T22:45:00+07:00,70,2,N,2963,236,SA-431,0,0,0,0,0,0,,,,,,
4978629496,2026-08-13T22:45:00+07:00,70,2,N,2963,236,SA-433,0,0,0,,,,,,,,,
4978629496,2026-08-13T22:45:00+07:00,70,2,N,2963,236,SA-434,0,0,0,,,,,,,,,
4978632051,2026-08-13T22:47:00+07:00,70,2,N,2963,236,SA-434,0,0,0,,,,,,,,,
4978630730,2026-08-13T22:46:00+07:00,70,2,N,2963,236,SA-432,0,0,0,0,0,0,,,,,,
4978630730,2026-08-13T22:46:00+07:00,70,2,N,2963,236,SA-433,0,0,0,,,,,,,,,
4978630730,2026-08-13T22:46:00+07:00,70,2,N,2963,236,SA-434,0,0,0,,,,,,,,,
4978628208,2026-08-13T22:44:00+07:00,70,2,N,2963,236,SA-431,0,0,0,5,2,2,,,,,,
4978628208,2026-08-13T22:44:00+07:00,70,2,N,2963,236,SA-435,0,0,0,,,,,,,,,
4978629496,2026-08-13T22:45:00+07:00,70,2,N,2963,236,SA-435,0,0,0,,,,,,,,,
4978632051,2026-08-13T22:47:00+07:00,70,2,N,2963,236,SA-431,0,0,0,0,0,0,,,,,,
4978632051,2026-08-13T22:47:00+07:00,70,2,N,2963,236,SA-432,0,0,0,0,0,0,,,,,,
4978632051,2026-08-13T22:47:00+07:00,70,2,N,2963,236,SA-433,0,0,0,,,,,,,,,
4978632051,2026-08-13T22:47:00+07:00,70,2,N,2963,236,SA-435,0,0,0,,,,,,,,,
4978630730,2026-08-13T22:46:00+07:00,70,2,N,2963,236,SA-431,0,0,0,0,0,0,,,,,,
4978630730,2026-08-13T22:46:00+07:00,70,2,N,2963,236,SA-435,0,0,0,,,,,,,,,
4978629496,2026-08-13T22:45:00+07:00,70,2,N,2963,236,SA-432,0,0,0,4,2,1,,,,,,
4978628208,2026-08-13T22:44:00+07:00,70,2,N,2963,236,SA-432,0,0,0,0,0,0,,,,,,
4978628208,2026-08-13T22:44:00+07:00,70,2,N,2963,236,SA-433,0,0,0,,,,,,,,,
4978628208,2026-08-13T22:44:00+07:00,70,2,N,2963,236,SA-434,0,0,0,,,,,,,,,
4978631585,2026-08-13T22:47:00+07:00,60,0,Y,2740,237,SA-166,0,0,0,0,0,0,,,,,,
4978631585,2026-08-13T22:47:00+07:00,60,0,Y,2740,237,SA-168,0,0,0,,,,,,,,,
4978629476,2026-08-13T22:45:00+07:00,60,0,Y,2740,237,SA-167,0,0,0,0,0,0,,,,,,
4978630527,2026-08-13T22:46:00+07:00,60,0,Y,2740,237,SA-167,0,0,0,18,3,3,,,,,,
4978630527,2026-08-13T22:46:00+07:00,60,0,Y,2740,237,SA-168,0,0,0,,,,,,,,,
4978630527,2026-08-13T22:46:00+07:00,60,0,Y,2740,237,SA-169,0,0,0,0,0,0,,,,,,
4978632719,2026-08-13T22:48:00+07:00,60,0,Y,2740,237,SA-166,0,0,0,6,2,1,,,,,,
4978632719,2026-08-13T22:48:00+07:00,60,0,Y,2740,237,SA-167,0,0,0,16,3,3,,,,,,
4978632719,2026-08-13T22:48:00+07:00,60,0,Y,2740,237,SA-168,0,0,0,,,,,,,,,
4978632719,2026-08-13T22:48:00+07:00,60,0,Y,2740,237,SA-169,0,0,0,0,0,0,,,,,,
4978628371,2026-08-13T22:44:00+07:00,60,0,Y,2740,237,SA-166,0,0,0,0,0,0,,,,,,
4978628371,2026-08-13T22:44:00+07:00,60,0,Y,2740,237,SA-169,0,0,0,0,0,0,,,,,,
4978630527,2026-08-13T22:46:00+07:00,60,0,Y,2740,237,SA-166,0,0,0,0,0,0,,,,,,
4978629476,2026-08-13T22:45:00+07:00,60,0,Y,2740,237,SA-166,0,0,0,17,2,3,,,,,,
4978629476,2026-08-13T22:45:00+07:00,60,0,Y,2740,237,SA-168,0,0,0,,,,,,,,,
4978629476,2026-08-13T22:45:00+07:00,60,0,Y,2740,237,SA-169,0,0,0,34,2,2,,,,,,
4978628371,2026-08-13T22:44:00+07:00,60,0,Y,2740,237,SA-167,0,0,0,0,0,0,,,,,,
4978628371,2026-08-13T22:44:00+07:00,60,0,Y,2740,237,SA-168,0,0,0,,,,,,,,,
4978631585,2026-08-13T22:47:00+07:00,60,0,Y,2740,237,SA-167,0,0,0,0,0,0,,,,,,
4978631585,2026-08-13T22:47:00+07:00,60,0,Y,2740,237,SA-169,0,0,0,0,0,0,,,,,,
4978631670,2026-08-13T22:47:00+07:00,75,2,Y,2741,238,SA-368,40,3,2,,,,,,,,,
4978628957,2026-08-13T22:45:00+07:00,73,2,Y,2741,238,SA-369,0,0,0,,,,,,,,,
4978630315,2026-08-13T22:46:00+07:00,75,2,Y,2741,238,SA-366,0,0,0,0,0,0,,,,,,
4978630315,2026-08-13T22:46:00+07:00,75,2,Y,2741,238,SA-367,9,2,2,,,,,,,,,
4978630315,2026-08-13T22:46:00+07:00,75,2,Y,2741,238,SA-369,0,0,0,,,,,,,,,
4978627622,2026-08-13T22:43:00+07:00,65,2,Y,2741,238,SA-366,5,2,2,0,0,0,,,,,,
4978627622,2026-08-13T22:43:00+07:00,65,2,Y,2741,238,SA-368,0,0,0,,,,,,,,,
4978628957,2026-08-13T22:45:00+07:00,73,2,Y,2741,238,SA-366,0,0,0,0,0,0,,,,,,
4978628957,2026-08-13T22:45:00+07:00,73,2,Y,2741,238,SA-367,0,0,0,,,,,,,,,
4978628957,2026-08-13T22:45:00+07:00,73,2,Y,2741,238,SA-368,0,0,0,,,,,,,,,
4978630315,2026-08-13T22:46:00+07:00,75,2,Y,2741,238,SA-368,0,0,0,,,,,,,,,
4978631670,2026-08-13T22:47:00+07:00,75,2,Y,2741,238,SA-367,7,2,2,,,,,,,,,
4978627622,2026-08-13T22:43:00+07:00,65,2,Y,2741,238,SA-367,0,0,0,,,,,,,,,
4978627622,2026-08-13T22:43:00+07:00,65,2,Y,2741,238,SA-369,0,0,0,,,,,,,,,
4978631670,2026-08-13T22:47:00+07:00,75,2,Y,2741,238,SA-366,0,0,0,0,0,0,,,,,,
4978631670,2026-08-13T22:47:00+07:00,75,2,Y,2741,238,SA-369,0,0,0,,,,,,,,,
4978631659,2026-08-13T22:47:00+07:00,80,2,N,2964,239,SA-569,0,0,0,4,2,1,,,,,,
4978631659,2026-08-13T22:47:00+07:00,80,2,N,2964,239,SA-570,0,0,0,,,,,,,,,
4978631659,2026-08-13T22:47:00+07:00,80,2,N,2964,239,SA-572,0,0,0,0,0,0,,,,,,
4978631659,2026-08-13T22:47:00+07:00,80,2,N,2964,239,SA-573,0,0,0,,,,,,,,,
4978631659,2026-08-13T22:47:00+07:00,80,2,N,2964,239,SA-574,0,0,0,,,,,,,,,
4978628767,2026-08-13T22:44:00+07:00,80,2,N,2964,239,SA-573,0,0,0,,,,,,,,,
4978630202,2026-08-13T22:46:00+07:00,80,2,N,2964,239,SA-571,0,0,0,,,,,,,,,
4978630202,2026-08-13T22:46:00+07:00,80,2,N,2964,239,SA-573,0,0,0,,,,,,,,,
4978630202,2026-08-13T22:46:00+07:00,80,2,N,2964,239,SA-574,0,0,0,,,,,,,,,
4978628767,2026-08-13T22:44:00+07:00,80,2,N,2964,239,SA-568,0,0,0,7,3,3,,,,,,
4978630202,2026-08-13T22:46:00+07:00,80,2,N,2964,239,SA-568,0,0,0,4,2,2,,,,,,
4978630202,2026-08-13T22:46:00+07:00,80,2,N,2964,239,SA-570,0,0,0,,,,,,,,,
4978631659,2026-08-13T22:47:00+07:00,80,2,N,2964,239,SA-568,0,0,0,0,0,0,,,,,,
4978630202,2026-08-13T22:46:00+07:00,80,2,N,2964,239,SA-569,0,0,0,0,0,0,,,,,,
4978630202,2026-08-13T22:46:00+07:00,80,2,N,2964,239,SA-572,0,0,0,0,0,0,,,,,,
4978628767,2026-08-13T22:44:00+07:00,80,2,N,2964,239,SA-569,0,0,0,7,2,3,,,,,,
4978628767,2026-08-13T22:44:00+07:00,80,2,N,2964,239,SA-570,0,0,0,,,,,,,,,
4978628767,2026-08-13T22:44:00+07:00,80,2,N,2964,239,SA-571,0,0,0,,,,,,,,,
4978628767,2026-08-13T22:44:00+07:00,80,2,N,2964,239,SA-572,0,0,0,0,0,0,,,,,,
4978628767,2026-08-13T22:44:00+07:00,80,2,N,2964,239,SA-574,0,0,0,,,,,,,,,
4978631659,2026-08-13T22:47:00+07:00,80,2,N,2964,239,SA-571,0,0,0,,,,,,,,,
4978630798,2026-08-13T22:46:00+07:00,80,2,Y,2742,240,SA-36,4,2,1,8,3,3,0,0,0,,,
4978632277,2026-08-13T22:48:00+07:00,80,2,Y,2742,240,SA-36,4,2,1,13,5,4,0,0,0,,,
4978627900,2026-08-13T22:44:00+07:00,80,2,Y,2742,240,SA-36,0,0,0,16,6,5,0,0,0,,,
4978627900,2026-08-13T22:44:00+07:00,80,2,Y,2742,240,SA-39,0,0,0,,,,,,,,,
4978632277,2026-08-13T22:48:00+07:00,80,2,Y,2742,240,SA-38,0,0,0,,,,,,,,,
4978627900,2026-08-13T22:44:00+07:00,80,2,Y,2742,240,SA-38,0,0,0,,,,,,,,,
4978629331,2026-08-13T22:45:00+07:00,80,2,Y,2742,240,SA-36,7,3,3,5,2,2,5,2,2,,,
4978629331,2026-08-13T22:45:00+07:00,80,2,Y,2742,240,SA-38,0,0,0,,,,,,,,,
4978630798,2026-08-13T22:46:00+07:00,80,2,Y,2742,240,SA-38,0,0,0,,,,,,,,,
4978630798,2026-08-13T22:46:00+07:00,80,2,Y,2742,240,SA-39,0,0,0,,,,,,,,,
4978629331,2026-08-13T22:45:00+07:00,80,2,Y,2742,240,SA-39,0,0,0,,,,,,,,,
4978632277,2026-08-13T22:48:00+07:00,80,2,Y,2742,240,SA-39,0,0,0,,,,,,,,,
4978631036,2026-08-13T22:46:00+07:00,61,2,Y,2743,241,SA-170,0,0,0,0,0,0,0,0,0,,,
4978631036,2026-08-13T22:46:00+07:00,61,2,Y,2743,241,SA-172,0,0,0,0,0,0,,,,,,
4978632120,2026-08-13T22:47:00+07:00,59,2,Y,2743,241,SA-170,0,0,0,0,0,0,0,0,0,,,
4978627737,2026-08-13T22:43:00+07:00,59,2,Y,2743,241,SA-172,0,0,0,0,0,0,,,,,,
4978629928,2026-08-13T22:45:00+07:00,59,2,Y,2743,241,SA-171,0,0,0,,,,,,,,,
4978628788,2026-08-13T22:44:00+07:00,61,2,Y,2743,241,SA-170,0,0,0,11,3,3,0,0,0,,,
4978628788,2026-08-13T22:44:00+07:00,61,2,Y,2743,241,SA-171,0,0,0,,,,,,,,,
4978628788,2026-08-13T22:44:00+07:00,61,2,Y,2743,241,SA-172,0,0,0,0,0,0,,,,,,
4978628788,2026-08-13T22:44:00+07:00,61,2,Y,2743,241,SA-173,7,2,2,0,0,0,,,,,,
4978627737,2026-08-13T22:43:00+07:00,59,2,Y,2743,241,SA-171,0,0,0,,,,,,,,,
4978631036,2026-08-13T22:46:00+07:00,61,2,Y,2743,241,SA-171,0,0,0,,,,,,,,,
4978631036,2026-08-13T22:46:00+07:00,61,2,Y,2743,241,SA-173,0,0,0,0,0,0,,,,,,
4978632120,2026-08-13T22:47:00+07:00,59,2,Y,2743,241,SA-172,0,0,0,0,0,0,,,,,,
4978632120,2026-08-13T22:47:00+07:00,59,2,Y,2743,241,SA-173,0,0,0,0,0,0,,,,,,
4978627737,2026-08-13T22:43:00+07:00,59,2,Y,2743,241,SA-170,0,0,0,12,3,3,0,0,0,,,
4978627737,2026-08-13T22:43:00+07:00,59,2,Y,2743,241,SA-173,0,0,0,0,0,0,,,,,,
4978629928,2026-08-13T22:45:00+07:00,59,2,Y,2743,241,SA-170,0,0,0,0,0,0,7,2,2,,,
4978629928,2026-08-13T22:45:00+07:00,59,2,Y,2743,241,SA-172,0,0,0,0,0,0,,,,,,
4978629928,2026-08-13T22:45:00+07:00,59,2,Y,2743,241,SA-173,7,2,2,7,2,2,,,,,,
4978632120,2026-08-13T22:47:00+07:00,59,2,Y,2743,241,SA-171,0,0,0,,,,,,,,,
4978631672,2026-08-13T22:47:00+07:00,50,0,N,2102,242,SA-212,0,0,0,,,,,,,,,
4978631672,2026-08-13T22:47:00+07:00,50,0,N,2102,242,SA-430,0,0,0,,,,,,,,,
4978628109,2026-08-13T22:44:00+07:00,50,0,N,2102,242,SA-211,0,0,0,,,,,,,,,
4978628109,2026-08-13T22:44:00+07:00,50,0,N,2102,242,SA-212,0,0,0,,,,,,,,,
4978628109,2026-08-13T22:44:00+07:00,50,0,N,2102,242,SA-430,0,0,0,,,,,,,,,
4978628952,2026-08-13T22:45:00+07:00,50,0,N,2102,242,SA-209,0,0,0,,,,,,,,,
4978628952,2026-08-13T22:45:00+07:00,50,0,N,2102,242,SA-211,0,0,0,,,,,,,,,
4978628952,2026-08-13T22:45:00+07:00,50,0,N,2102,242,SA-213,0,0,0,,,,,,,,,
4978632629,2026-08-13T22:48:00+07:00,50,0,N,2102,242,SA-209,0,0,0,,,,,,,,,
4978632629,2026-08-13T22:48:00+07:00,50,0,N,2102,242,SA-430,0,0,0,,,,,,,,,
4978629918,2026-08-13T22:45:00+07:00,50,0,N,2102,242,SA-209,0,0,0,,,,,,,,,
4978629918,2026-08-13T22:45:00+07:00,50,0,N,2102,242,SA-210,0,0,0,,,,,,,,,
4978629918,2026-08-13T22:45:00+07:00,50,0,N,2102,242,SA-211,0,0,0,,,,,,,,,
4978629918,2026-08-13T22:45:00+07:00,50,0,N,2102,242,SA-212,0,0,0,,,,,,,,,
4978629918,2026-08-13T22:45:00+07:00,50,0,N,2102,242,SA-430,0,0,0,,,,,,,,,
4978628109,2026-08-13T22:44:00+07:00,50,0,N,2102,242,SA-210,0,0,0,,,,,,,,,
4978628109,2026-08-13T22:44:00+07:00,50,0,N,2102,242,SA-213,0,0,0,,,,,,,,,
4978628952,2026-08-13T22:45:00+07:00,50,0,N,2102,242,SA-210,0,0,0,,,,,,,,,
4978628952,2026-08-13T22:45:00+07:00,50,0,N,2102,242,SA-430,0,0,0,,,,,,,,,
4978629918,2026-08-13T22:45:00+07:00,50,0,N,2102,242,SA-213,0,0,0,,,,,,,,,
4978630824,2026-08-13T22:46:00+07:00,50,0,N,2102,242,SA-213,0,0,0,,,,,,,,,
4978631672,2026-08-13T22:47:00+07:00,50,0,N,2102,242,SA-211,0,0,0,,,,,,,,,
4978630824,2026-08-13T22:46:00+07:00,50,0,N,2102,242,SA-209,6,2,2,,,,,,,,,
4978630824,2026-08-13T22:46:00+07:00,50,0,N,2102,242,SA-210,6,2,1,,,,,,,,,
4978630824,2026-08-13T22:46:00+07:00,50,0,N,2102,242,SA-211,0,0,0,,,,,,,,,
4978630824,2026-08-13T22:46:00+07:00,50,0,N,2102,242,SA-212,0,0,0,,,,,,,,,
4978630824,2026-08-13T22:46:00+07:00,50,0,N,2102,242,SA-430,0,0,0,,,,,,,,,
4978628109,2026-08-13T22:44:00+07:00,50,0,N,2102,242,SA-209,0,0,0,,,,,,,,,
4978628952,2026-08-13T22:45:00+07:00,50,0,N,2102,242,SA-212,0,0,0,,,,,,,,,
4978632629,2026-08-13T22:48:00+07:00,50,0,N,2102,242,SA-210,0,0,0,,,,,,,,,
4978632629,2026-08-13T22:48:00+07:00,50,0,N,2102,242,SA-211,0,0,0,,,,,,,,,
4978632629,2026-08-13T22:48:00+07:00,50,0,N,2102,242,SA-213,0,0,0,,,,,,,,,
4978631672,2026-08-13T22:47:00+07:00,50,0,N,2102,242,SA-209,0,0,0,,,,,,,,,
4978631672,2026-08-13T22:47:00+07:00,50,0,N,2102,242,SA-210,0,0,0,,,,,,,,,
4978631672,2026-08-13T22:47:00+07:00,50,0,N,2102,242,SA-213,0,0,0,,,,,,,,,
4978632629,2026-08-13T22:48:00+07:00,50,0,N,2102,242,SA-212,0,0,0,,,,,,,,,
4978631799,2026-08-13T22:47:00+07:00,70,2,N,2571,243,SA-36,0,0,0,,,,,,,,,
4978631799,2026-08-13T22:47:00+07:00,70,2,N,2571,243,SA-493,0,0,0,,,,,,,,,
4978629253,2026-08-13T22:45:00+07:00,70,2,N,2571,243,SA-38,0,0,0,0,0,0,,,,,,
4978629253,2026-08-13T22:45:00+07:00,70,2,N,2571,243,SA-493,0,0,0,,,,,,,,,
4978629253,2026-08-13T22:45:00+07:00,70,2,N,2571,243,SA-494,0,0,0,,,,,,,,,
4978629253,2026-08-13T22:45:00+07:00,70,2,N,2571,243,SA-495,0,0,0,,,,,,,,,
4978630510,2026-08-13T22:46:00+07:00,70,2,N,2571,243,SA-36,0,0,0,,,,,,,,,
4978630510,2026-08-13T22:46:00+07:00,70,2,N,2571,243,SA-39,0,0,0,0,0,0,,,,,,
4978628011,2026-08-13T22:44:00+07:00,70,2,N,2571,243,SA-36,0,0,0,,,,,,,,,
4978628011,2026-08-13T22:44:00+07:00,70,2,N,2571,243,SA-37,0,0,0,0,0,0,0,0,0,,,
4978628011,2026-08-13T22:44:00+07:00,70,2,N,2571,243,SA-493,0,0,0,,,,,,,,,
4978629253,2026-08-13T22:45:00+07:00,70,2,N,2571,243,SA-143,0,0,0,,,,,,,,,
4978629253,2026-08-13T22:45:00+07:00,70,2,N,2571,243,SA-36,0,0,0,,,,,,,,,
4978629253,2026-08-13T22:45:00+07:00,70,2,N,2571,243,SA-37,0,0,0,0,0,0,0,0,0,,,
4978628011,2026-08-13T22:44:00+07:00,70,2,N,2571,243,SA-495,0,0,0,,,,,,,,,
4978630510,2026-08-13T22:46:00+07:00,70,2,N,2571,243,SA-143,0,0,0,,,,,,,,,
4978630510,2026-08-13T22:46:00+07:00,70,2,N,2571,243,SA-37,0,0,0,0,0,0,0,0,0,,,
4978630510,2026-08-13T22:46:00+07:00,70,2,N,2571,243,SA-38,0,0,0,0,0,0,,,,,,
4978630510,2026-08-13T22:46:00+07:00,70,2,N,2571,243,SA-494,0,0,0,,,,,,,,,
4978630510,2026-08-13T22:46:00+07:00,70,2,N,2571,243,SA-495,0,0,0,,,,,,,,,
4978631799,2026-08-13T22:47:00+07:00,70,2,N,2571,243,SA-37,5,2,1,0,0,0,0,0,0,,,
4978630510,2026-08-13T22:46:00+07:00,70,2,N,2571,243,SA-493,0,0,0,,,,,,,,,
4978628011,2026-08-13T22:44:00+07:00,70,2,N,2571,243,SA-143,0,0,0,,,,,,,,,
4978628011,2026-08-13T22:44:00+07:00,70,2,N,2571,243,SA-38,0,0,0,0,0,0,,,,,,
4978628011,2026-08-13T22:44:00+07:00,70,2,N,2571,243,SA-39,0,0,0,0,0,0,,,,,,
4978628011,2026-08-13T22:44:00+07:00,70,2,N,2571,243,SA-494,0,0,0,,,,,,,,,
4978629253,2026-08-13T22:45:00+07:00,70,2,N,2571,243,SA-39,0,0,0,0,0,0,,,,,,
4978631799,2026-08-13T22:47:00+07:00,70,2,N,2571,243,SA-143,0,0,0,,,,,,,,,
4978631799,2026-08-13T22:47:00+07:00,70,2,N,2571,243,SA-38,0,0,0,0,0,0,,,,,,
4978631799,2026-08-13T22:47:00+07:00,70,2,N,2571,243,SA-39,0,0,0,0,0,0,,,,,,
4978631799,2026-08-13T22:47:00+07:00,70,2,N,2571,243,SA-494,0,0,0,,,,,,,,,
4978631799,2026-08-13T22:47:00+07:00,70,2,N,2571,243,SA-495,5,2,1,,,,,,,,,
4978631141,2026-08-13T22:47:00+07:00,60,0,N,2965,244,SA-186,0,0,0,0,0,0,,,,,,
4978631141,2026-08-13T22:47:00+07:00,60,0,N,2965,244,SA-189,0,0,0,0,0,0,,,,,,
4978628879,2026-08-13T22:45:00+07:00,60,0,N,2965,244,SA-189,0,0,0,0,0,0,,,,,,
4978632233,2026-08-13T22:48:00+07:00,60,0,N,2965,244,SA-188,0,0,0,,,,,,,,,
4978632233,2026-08-13T22:48:00+07:00,60,0,N,2965,244,SA-189,0,0,0,0,0,0,,,,,,
4978632233,2026-08-13T22:48:00+07:00,60,0,N,2965,244,SA-190,0,0,0,0,0,0,,,,,,
4978627850,2026-08-13T22:44:00+07:00,60,0,N,2965,244,SA-185,0,0,0,0,0,0,,,,,,
4978627850,2026-08-13T22:44:00+07:00,60,0,N,2965,244,SA-187,0,0,0,,,,,,,,,
4978627850,2026-08-13T22:44:00+07:00,60,0,N,2965,244,SA-188,0,0,0,,,,,,,,,
4978630028,2026-08-13T22:46:00+07:00,60,0,N,2965,244,SA-187,0,0,0,,,,,,,,,
4978630028,2026-08-13T22:46:00+07:00,60,0,N,2965,244,SA-188,0,0,0,,,,,,,,,
