TMU ID, Legacy TMU ID, Site Name
C6E971CACF64789BE0433CC411ACCCEA,30014331,TMU Site 9329/1 on A174 eastbound between A19 and A1044; GPS Ref: 447235;515054; Eastbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2026-03-26,07:29:00,3,575,510,41,16,8,97.67,15,118021802,23
2026-03-26,07:44:00,3,709,615,49,32,13,95.11,15,118021802,23
2026-03-26,07:59:00,3,676,603,47,17,9,94.19,15,118021802,23
2026-03-26,08:14:00,3,716,616,59,27,14,94.40,15,118021802,23
2026-03-26,08:29:00,3,690,588,57,32,13,93.32,15,118021802,23
2026-03-26,08:44:00,3,653,565,53,26,9,95.34,15,118021802,23
2026-03-26,08:59:00,3,526,440,42,21,23,96.34,15,118021802,23
2026-03-26,09:14:00,3,506,415,43,35,13,94.53,15,118021802,23
2026-03-26,09:29:00,3,499,415,45,27,12,95.74,15,118021802,23
2026-03-26,09:44:00,3,501,410,43,35,13,95.62,15,118021802,23
2026-03-26,09:59:00,3,485,401,48,26,10,93.86,15,118021802,23
2026-03-26,10:14:00,3,486,408,45,18,15,95.28,15,118021802,23
2026-03-26,10:29:00,3,420,355,30,13,22,96.14,15,118021802,23
2026-03-26,10:44:00,3,448,393,25,20,10,94.79,15,118021802,23
2026-03-26,10:59:00,3,487,425,29,19,14,100.82,15,118021802,23
2026-03-26,11:14:00,3,474,416,26,17,15,100.34,15,118021802,23
2026-03-26,11:29:00,3,478,426,29,14,9,95.52,15,118021802,23
2026-03-26,11:44:00,3,509,450,28,15,16,94.73,15,118021802,23
2026-03-26,11:59:00,3,568,497,44,15,12,97.31,15,118021802,23
2026-03-26,12:14:00,3,526,462,40,13,11,97.18,15,118021802,23
2026-03-26,12:29:00,3,524,466,33,14,11,95.88,15,118021802,23
2026-03-26,12:44:00,3,507,457,25,14,11,96.80,15,118021802,23
2026-03-26,12:59:00,3,536,474,28,17,17,97.61,15,118021802,23
2026-03-26,13:14:00,3,544,478,40,6,20,99.13,15,118021802,23
2026-03-26,13:29:00,3,527,478,30,11,8,99.25,15,118021802,23
2026-03-26,13:44:00,3,501,447,32,8,14,94.98,15,118021802,23
2026-03-26,13:59:00,3,566,503,37,16,10,96.17,15,118021802,23
2026-03-26,14:14:00,3,589,537,25,20,7,96.33,15,118021802,23
2026-03-26,14:29:00,3,617,548,42,9,18,98.85,15,118021802,23
2026-03-26,14:44:00,3,658,593,40,14,11,97.51,15,118021802,23
2026-03-26,14:59:00,3,701,623,43,18,17,97.02,15,118021802,23
2026-03-26,15:14:00,3,629,567,40,8,14,96.58,15,118021802,23
2026-03-26,15:29:00,3,723,656,42,12,13,96.67,15,118021802,23
2026-03-26,15:44:00,3,752,672,61,14,5,95.95,15,118021802,23
2026-03-26,15:59:00,3,810,746,47,10,7,96.32,15,118021802,23
2026-03-26,16:14:00,3,881,798,61,7,15,96.01,15,118021802,23
2026-03-26,16:29:00,3,971,881,69,14,7,96.07,15,118021802,23
2026-03-26,16:44:00,3,992,923,45,15,9,93.19,15,118021802,23
2026-03-26,16:59:00,3,1057,999,46,9,3,92.62,15,118021802,23
2026-03-26,17:14:00,3,1047,1000,35,5,7,94.71,15,118021802,23
2026-03-26,17:29:00,3,1032,983,38,6,5,93.80,15,118021802,23
2026-03-26,17:44:00,3,938,884,39,6,9,92.77,15,118021802,23
2026-03-26,17:59:00,3,756,722,21,7,6,95.87,15,118021802,23
2026-03-26,18:14:00,3,731,691,28,4,8,96.89,15,118021802,23
2026-03-26,18:29:00,3,625,588,26,5,6,98.49,15,118021802,23
2026-03-26,18:44:00,3,543,521,17,4,1,98.77,15,118021802,23
2026-03-26,18:59:00,3,450,430,14,3,3,100.28,15,118021802,23
2026-03-26,19:14:00,3,448,428,10,4,6,97.28,15,118021802,23
2026-03-26,19:29:00,3,412,392,13,1,6,98.19,15,118021802,23
2026-03-26,19:44:00,3,426,412,9,1,4,99.00,15,118021802,23
2026-03-26,19:59:00,3,326,308,9,4,5,99.88,15,118021802,23
2026-03-26,20:14:00,3,335,320,11,3,1,98.37,15,118021802,23
2026-03-26,20:29:00,3,260,251,7,1,1,101.57,15,118021802,23
2026-03-26,20:44:00,3,280,268,6,1,5,100.88,15,118021802,23
2026-03-26,20:59:00,3,234,221,7,1,5,102.37,15,118021802,23
2026-03-26,21:14:00,3,227,220,4,2,1,102.51,15,118021802,23
2026-03-26,21:29:00,3,206,203,2,0,1,101.24,15,118021802,23
2026-03-26,21:44:00,3,198,188,7,1,2,101.40,15,118021802,23
2026-03-26,21:59:00,3,187,179,1,2,5,98.86,15,118021802,23
2026-03-26,22:14:00,3,212,203,8,0,1,103.78,15,118021802,23
2026-03-26,22:29:00,3,165,160,1,1,3,102.84,15,118021802,23
2026-03-26,22:44:00,3,109,103,3,1,2,101.56,15,118021802,23
2026-03-26,22:59:00,3,94,90,2,1,1,101.76,15,118021802,23
2026-03-26,23:14:00,3,102,99,1,1,1,102.83,15,118021802,23
2026-03-26,23:29:00,3,65,61,2,0,2,102.82,15,118021802,23
2026-03-26,23:44:00,3,61,59,0,0,2,102.14,15,118021802,23
2026-03-26,23:59:00,3,62,60,2,0,0,104.29,15,118021802,23
2026-03-27,00:14:00,4,42,41,1,0,0,103.42,15,118021802,23
2026-03-27,00:29:00,4,48,46,0,1,1,102.75,15,118021802,23
2026-03-27,00:44:00,4,41,38,0,3,0,104.12,15,118021802,23
2026-03-27,00:59:00,4,30,25,2,1,2,100.91,15,118021802,23
2026-03-27,01:14:00,4,26,22,2,0,2,97.10,15,118021802,23
2026-03-27,01:29:00,4,13,12,0,0,1,100.37,15,118021802,23
2026-03-27,01:44:00,4,13,10,0,0,3,94.89,15,118021802,23
2026-03-27,01:59:00,4,28,24,2,0,2,98.36,15,118021802,23
2026-03-27,02:14:00,4,31,27,0,0,4,100.90,15,118021802,23
2026-03-27,02:29:00,4,22,21,0,0,1,103.84,15,118021802,23
2026-03-27,02:44:00,4,16,12,2,1,1,103.72,15,118021802,23
2026-03-27,02:59:00,4,10,8,1,1,0,95.95,15,118021802,23
2026-03-27,03:14:00,4,11,6,3,0,2,99.97,15,118021802,23
2026-03-27,03:29:00,4,11,5,1,2,3,90.01,15,118021802,23
2026-03-27,03:44:00,4,12,11,0,0,1,99.00,15,118021802,23
2026-03-27,03:59:00,4,13,13,0,0,0,105.66,15,118021802,23
2026-03-27,04:14:00,4,21,16,0,3,2,96.75,15,118021802,23
2026-03-27,04:29:00,4,18,10,4,2,2,95.03,15,118021802,23
2026-03-27,04:44:00,4,26,18,1,2,4,93.45,14,118021802,23
2026-03-27,04:59:00,4,39,28,1,5,5,95.02,15,118021802,23
2026-03-27,05:14:00,4,40,32,2,1,5,100.62,15,118021802,23
2026-03-27,05:29:00,4,69,55,2,5,7,96.14,15,118021802,23
2026-03-27,05:44:00,4,75,53,7,6,9,99.19,15,118021802,23
2026-03-27,05:59:00,4,96,71,3,7,15,96.80,15,118021802,23
2026-03-27,06:14:00,4,130,98,4,14,14,106.22,14,118021802,23
2026-03-27,06:29:00,4,192,141,16,12,23,100.20,15,118021802,23
2026-03-27,06:44:00,4,278,228,18,16,16,98.46,15,118021802,23
2026-03-27,06:59:00,4,323,286,20,7,10,101.49,15,118021802,23
2026-03-27,07:14:00,4,414,354,32,18,10,101.88,15,118021802,23
2026-03-27,07:29:00,4,540,470,31,22,17,93.97,15,118021802,23
2026-03-27,07:44:00,4,669,572,56,25,16,94.61,15,118021802,23
2026-03-27,07:59:00,4,644,569,44,20,11,95.19,15,118021802,23
2026-03-27,08:14:00,4,665,556,58,33,18,94.38,15,118021802,23
2026-03-27,08:29:00,4,625,554,42,20,9,94.85,15,118021802,23
2026-03-27,08:44:00,4,657,572,51,25,9,96.11,15,118021802,23
2026-03-27,08:59:00,4,480,391,42,22,25,93.57,15,118021802,23
2026-03-27,09:14:00,4,573,480,54,28,11,91.74,15,118021802,23
2026-03-27,09:29:00,4,483,402,43,23,16,90.76,14,118021802,23
2026-03-27,09:44:00,4,493,416,38,23,16,91.62,15,118021802,23
2026-03-27,09:59:00,4,463,392,45,17,9,93.78,15,118021802,23
2026-03-27,10:14:00,4,470,409,33,13,15,93.22,15,118021802,23
2026-03-27,10:29:00,4,476,406,36,20,13,92.69,14,118021802,23
2026-03-27,10:44:00,4,557,485,34,27,11,90.31,15,118021802,23
2026-03-27,10:59:00,4,485,423,32,18,12,95.78,15,118021802,23
2026-03-27,11:14:00,4,511,457,28,12,14,94.68,15,118021802,23
2026-03-27,11:29:00,4,549,480,41,12,16,94.93,15,118021802,23
2026-03-27,11:44:00,4,572,505,40,12,15,94.01,15,118021802,23
2026-03-27,11:59:00,4,573,521,27,20,5,95.82,15,118021802,23
2026-03-27,12:14:00,4,570,507,33,16,14,98.17,15,118021802,23
2026-03-27,12:29:00,4,605,546,32,12,15,96.62,15,118021802,23
2026-03-27,12:44:00,4,652,592,34,13,13,97.84,15,118021802,23
2026-03-27,12:59:00,4,676,602,42,18,14,94.11,15,118021802,23
2026-03-27,13:14:00,4,676,619,33,12,12,98.56,15,118021802,23
2026-03-27,13:29:00,4,703,630,44,19,10,96.68,15,118021802,23
2026-03-27,13:44:00,4,686,622,41,14,9,99.19,15,118021802,23
2026-03-27,13:59:00,4,675,606,43,10,16,98.49,15,118021802,23
2026-03-27,14:14:00,4,722,644,44,21,13,95.35,15,118021802,23
2026-03-27,14:29:00,4,733,678,28,16,11,97.31,15,118021802,23
2026-03-27,14:44:00,4,769,684,48,21,16,95.35,15,118021802,23
2026-03-27,14:59:00,4,732,661,47,18,6,97.00,15,118021802,23
2026-03-27,15:14:00,4,829,754,49,14,12,96.82,15,118021802,23
2026-03-27,15:29:00,4,893,816,61,7,9,93.72,15,118021802,23
2026-03-27,15:44:00,4,873,812,41,14,6,96.74,15,118021802,23
2026-03-27,15:59:00,4,819,745,58,9,7,95.21,15,118021802,23
2026-03-27,16:14:00,4,990,915,58,11,6,93.16,15,118021802,23
2026-03-27,16:29:00,4,910,847,43,14,6,95.03,15,118021802,23
2026-03-27,16:44:00,4,954,895,45,11,3,94.43,15,118021802,23
2026-03-27,16:59:00,4,917,857,45,7,8,95.28,15,118021802,23
2026-03-27,17:14:00,4,933,880,46,4,3,97.89,15,118021802,23
2026-03-27,17:29:00,4,840,807,29,2,2,96.52,15,118021802,23
2026-03-27,17:44:00,4,752,715,20,10,7,98.32,15,118021802,23
2026-03-27,17:59:00,4,689,659,24,4,2,95.30,15,118021802,23
2026-03-27,18:14:00,4,683,655,23,1,4,96.60,15,118021802,23
2026-03-27,18:29:00,4,569,545,17,6,1,98.91,15,118021802,23
2026-03-27,18:44:00,4,550,526,18,5,1,99.76,15,118021802,23
2026-03-27,18:59:00,4,491,466,16,2,7,97.75,15,118021802,23
2026-03-27,19:14:00,4,476,451,15,7,3,97.12,15,118021802,23
2026-03-27,19:29:00,4,442,430,12,0,0,98.20,15,118021802,23
2026-03-27,19:44:00,4,392,376,9,4,3,98.54,15,118021802,23
2026-03-27,19:59:00,4,347,336,7,2,2,99.77,15,118021802,23
2026-03-27,20:14:00,4,317,307,8,2,0,99.82,15,118021802,23
2026-03-27,20:29:00,4,283,266,9,2,6,101.34,15,118021802,23
2026-03-27,20:44:00,4,213,208,4,0,1,103.10,15,118021802,23
2026-03-27,20:59:00,4,183,179,2,0,2,102.88,15,118021802,23
2026-03-27,21:14:00,4,189,182,5,1,1,101.37,15,118021802,23
2026-03-27,21:29:00,4,170,165,3,1,1,99.17,15,118021802,23
2026-03-27,21:44:00,4,190,180,6,3,1,101.10,15,118021802,23
2026-03-27,21:59:00,4,172,170,2,0,0,100.30,15,118021802,23
2026-03-27,22:14:00,4,174,169,4,0,1,101.00,15,118021802,23
2026-03-27,22:29:00,4,149,143,5,0,1,102.80,15,118021802,23
2026-03-27,22:44:00,4,120,115,4,1,0,101.01,15,118021802,23
2026-03-27,22:59:00,4,104,103,1,0,0,101.77,15,118021802,23
2026-03-27,23:14:00,4,115,108,6,1,0,103.03,15,118021802,23
2026-03-27,23:29:00,4,77,76,1,0,0,102.71,15,118021802,23
2026-03-27,23:44:00,4,76,73,1,1,1,102.20,15,118021802,23
2026-03-27,23:59:00,4,68,66,2,0,0,102.62,15,118021802,23
2026-03-28,00:14:00,5,81,73,3,2,3,99.96,15,118021802,23
2026-03-28,00:29:00,5,49,46,1,1,1,103.99,15,118021802,23
2026-03-28,00:44:00,5,44,41,1,2,0,102.71,15,118021802,23
2026-03-28,00:59:00,5,24,21,0,0,3,97.26,15,118021802,23
2026-03-28,01:14:00,5,36,32,2,1,1,101.71,15,118021802,23
2026-03-28,01:29:00,5,32,32,0,0,0,107.87,15,118021802,23
2026-03-28,01:44:00,5,20,18,0,0,2,95.86,15,118021802,23
2026-03-28,01:59:00,5,24,20,1,1,2,98.97,15,118021802,23
2026-03-28,02:14:00,5,26,25,1,0,0,99.97,15,118021802,23
2026-03-28,02:29:00,5,25,21,0,1,3,95.83,15,118021802,23
2026-03-28,02:44:00,5,22,20,0,0,2,100.79,15,118021802,23
2026-03-28,02:59:00,5,18,16,0,1,1,97.90,15,118021802,23
2026-03-28,03:14:00,5,16,14,0,2,0,100.75,15,118021802,23
2026-03-28,03:29:00,5,15,12,2,0,1,93.59,15,118021802,23
2026-03-28,03:44:00,5,19,16,0,2,1,90.23,15,118021802,23
2026-03-28,03:59:00,5,10,8,0,1,1,93.33,15,118021802,23
2026-03-28,04:14:00,5,15,14,0,0,1,93.72,15,118021802,23
2026-03-28,04:29:00,5,16,13,0,0,3,85.88,15,118021802,23
2026-03-28,04:44:00,5,24,20,2,1,1,100.72,15,118021802,23
2026-03-28,04:59:00,5,19,17,0,2,0,98.40,15,118021802,23
2026-03-28,05:14:00,5,38,30,1,3,4,94.54,15,118021802,23
2026-03-28,05:29:00,5,49,35,1,6,7,93.94,15,118021802,23
2026-03-28,05:44:00,5,67,47,6,2,12,110.42,15,118021802,23
2026-03-28,05:59:00,5,42,35,2,2,3,100.27,15,118021802,23
2026-03-28,06:14:00,5,82,70,2,5,5,102.56,15,118021802,23
2026-03-28,06:29:00,5,88,76,4,3,5,100.81,15,118021802,23
2026-03-28,06:44:00,5,105,92,7,3,3,103.74,15,118021802,23
2026-03-28,06:59:00,5,114,94,9,7,4,101.41,15,118021802,23
2026-03-28,07:14:00,5,135,110,14,7,4,100.24,15,118021802,23
2026-03-28,07:29:00,5,163,136,14,7,6,98.74,15,118021802,23
2026-03-28,07:44:00,5,187,162,11,10,4,101.26,15,118021802,23
2026-03-28,07:59:00,5,221,198,17,3,3,101.53,15,118021802,23
2026-03-28,08:14:00,5,224,201,13,8,2,101.99,15,118021802,23
2026-03-28,08:29:00,5,273,247,17,6,3,100.32,15,118021802,23
2026-03-28,08:44:00,5,366,324,28,8,6,101.11,15,118021802,23
2026-03-28,08:59:00,5,346,311,24,7,4,100.70,15,118021802,23
2026-03-28,09:14:00,5,357,330,19,6,2,99.20,15,118021802,23
2026-03-28,09:29:00,5,397,367,22,4,4,99.76,15,118021802,23
2026-03-28,09:44:00,5,456,427,18,7,4,100.03,15,118021802,23
2026-03-28,09:59:00,5,482,443,23,12,4,99.15,15,118021802,23
2026-03-28,10:14:00,5,543,515,20,5,3,98.94,15,118021802,23
2026-03-28,10:29:00,5,547,505,31,5,6,99.18,15,118021802,23
2026-03-28,10:44:00,5,570,555,12,3,0,97.88,15,118021802,23
2026-03-28,10:59:00,5,563,548,10,5,0,100.14,15,118021802,23
2026-03-28,11:14:00,5,635,603,21,8,3,97.81,15,118021802,23
2026-03-28,11:29:00,5,669,631,27,6,5,97.25,15,118021802,23
2026-03-28,11:44:00,5,590,568,15,5,2,99.45,15,118021802,23
2026-03-28,11:59:00,5,685,659,20,5,1,97.84,15,118021802,23
2026-03-28,12:14:00,5,669,638,18,10,3,96.91,15,118021802,23
2026-03-28,12:29:00,5,687,661,18,5,3,99.16,15,118021802,23
2026-03-28,12:44:00,5,671,651,13,3,4,99.13,15,118021802,23
2026-03-28,12:59:00,5,695,672,17,5,1,98.08,15,118021802,23
2026-03-28,13:14:00,5,712,689,20,1,2,98.36,15,118021802,23
2026-03-28,13:29:00,5,657,626,19,8,4,97.92,15,118021802,23
2026-03-28,13:44:00,5,655,622,24,4,5,99.39,15,118021802,23
2026-03-28,13:59:00,5,658,637,17,2,2,98.90,15,118021802,23
2026-03-28,14:14:00,5,661,632,21,6,2,99.14,15,118021802,23
2026-03-28,14:29:00,5,633,609,18,1,5,98.96,15,118021802,23
2026-03-28,14:44:00,5,633,610,16,4,3,97.31,15,118021802,23
2026-03-28,14:59:00,5,629,596,25,5,3,98.57,15,118021802,23
2026-03-28,15:14:00,5,620,590,25,3,2,99.42,15,118021802,23
2026-03-28,15:29:00,5,556,538,14,2,2,99.26,15,118021802,23
2026-03-28,15:44:00,5,589,563,21,3,2,97.97,15,118021802,23
2026-03-28,15:59:00,5,562,543,15,3,1,99.98,15,118021802,23
2026-03-28,16:14:00,5,616,592,20,2,2,99.13,15,118021802,23
2026-03-28,16:29:00,5,600,577,18,4,1,99.87,15,118021802,23
2026-03-28,16:44:00,5,513,490,19,4,0,101.00,15,118021802,23
2026-03-28,16:59:00,5,550,526,18,5,1,101.62,15,118021802,23
2026-03-28,17:14:00,5,523,515,7,0,1,101.83,15,118021802,23
2026-03-28,17:29:00,5,554,536,14,2,2,101.46,15,118021802,23
2026-03-28,17:44:00,5,503,480,19,3,1,101.78,15,118021802,23
2026-03-28,17:59:00,5,459,445,8,3,3,102.92,15,118021802,23
2026-03-28,18:14:00,5,503,487,12,1,3,102.85,15,118021802,23
2026-03-28,18:29:00,5,462,442,14,4,2,101.21,15,118021802,23
2026-03-28,18:44:00,5,422,398,11,9,4,100.04,15,118021802,23
2026-03-28,18:59:00,5,399,389,8,1,1,99.88,15,118021802,23
2026-03-28,19:14:00,5,353,339,8,4,2,100.60,15,118021802,23
2026-03-28,19:29:00,5,303,289,8,2,4,99.32,15,118021802,23
2026-03-28,19:44:00,5,324,314,5,3,2,101.01,15,118021802,23
2026-03-28,19:59:00,5,306,295,7,3,1,99.58,15,118021802,23
2026-03-28,20:14:00,5,237,233,3,0,1,101.49,15,118021802,23
2026-03-28,20:29:00,5,230,219,7,1,3,101.63,15,118021802,23
2026-03-28,20:44:00,5,177,173,0,3,1,100.89,15,118021802,23
2026-03-28,20:59:00,5,189,182,4,1,2,101.29,15,118021802,23
2026-03-28,21:14:00,5,160,157,2,1,0,100.29,15,118021802,23
2026-03-28,21:29:00,5,145,137,5,2,1,100.33,15,118021802,23
2026-03-28,21:44:00,5,147,142,2,1,2,101.44,15,118021802,23
2026-03-28,21:59:00,5,173,170,1,1,1,102.34,15,118021802,23
2026-03-28,22:14:00,5,156,150,3,1,2,100.37,15,118021802,23
2026-03-28,22:29:00,5,160,155,3,1,1,98.41,15,118021802,23
2026-03-28,22:44:00,5,136,127,6,2,1,99.90,15,118021802,23
2026-03-28,22:59:00,5,99,95,3,0,1,102.89,15,118021802,23
2026-03-28,23:14:00,5,92,89,2,1,0,98.83,15,118021802,23
2026-03-28,23:29:00,5,103,97,2,3,1,102.65,15,118021802,23
2026-03-28,23:44:00,5,90,88,1,0,1,101.68,15,118021802,23
2026-03-28,23:59:00,5,82,82,0,0,0,100.40,15,118021802,23
2026-03-29,00:14:00,6,59,54,3,0,2,101.00,15,118021802,23
2026-03-29,00:29:00,6,64,58,3,2,1,100.76,15,118021802,23
2026-03-29,00:44:00,6,55,54,1,0,0,101.56,15,118021802,23
2026-03-29,00:59:00,6,48,43,3,0,2,101.39,15,118021802,23
2026-03-29,02:14:00,6,38,36,1,1,0,100.98,15,118021802,23
2026-03-29,02:29:00,6,37,37,0,0,0,100.48,15,118021802,23
2026-03-29,02:44:00,6,26,25,0,1,0,102.91,15,118021802,23
2026-03-29,02:59:00,6,29,26,1,0,2,102.25,15,118021802,23
2026-03-29,03:14:00,6,24,22,1,0,1,101.62,15,118021802,23
2026-03-29,03:29:00,6,28,24,0,1,3,115.84,15,118021802,23
2026-03-29,03:44:00,6,20,18,1,1,0,100.50,15,118021802,23
2026-03-29,03:59:00,6,20,18,0,1,1,100.06,15,118021802,23
2026-03-29,04:14:00,6,22,18,0,3,1,103.29,15,118021802,23
2026-03-29,04:29:00,6,22,19,1,1,1,100.71,15,118021802,23
2026-03-29,04:44:00,6,23,19,0,2,2,93.59,15,118021802,23
2026-03-29,04:59:00,6,26,25,0,0,1,92.38,15,118021802,23
2026-03-29,05:14:00,6,29,25,0,2,2,95.40,15,118021802,23
2026-03-29,05:29:00,6,26,22,1,1,2,97.11,15,118021802,23
2026-03-29,05:44:00,6,50,47,1,1,1,101.95,15,118021802,23
2026-03-29,05:59:00,6,28,25,0,1,2,97.55,15,118021802,23
2026-03-29,06:14:00,6,47,44,1,0,2,98.64,15,118021802,23
2026-03-29,06:29:00,6,64,56,1,3,4,102.82,15,118021802,23
2026-03-29,06:44:00,6,90,86,0,2,2,105.06,15,118021802,23
2026-03-29,06:59:00,6,89,81,3,2,3,103.58,15,118021802,23
2026-03-29,07:14:00,6,66,58,0,5,3,105.04,15,118021802,23
2026-03-29,07:29:00,6,105,97,4,2,2,103.36,15,118021802,23
2026-03-29,07:44:00,6,136,130,4,1,1,102.82,15,118021802,23
2026-03-29,07:59:00,6,140,128,2,6,4,101.55,15,118021802,23
2026-03-29,08:14:00,6,143,129,6,6,2,100.70,15,118021802,23
2026-03-29,08:29:00,6,168,154,11,0,3,99.45,15,118021802,23
2026-03-29,08:44:00,6,193,175,11,3,4,98.18,15,118021802,23
2026-03-29,08:59:00,6,215,198,10,4,3,98.78,15,118021802,23
2026-03-29,09:14:00,6,255,240,4,5,6,99.43,15,118021802,23
2026-03-29,09:29:00,6,236,217,9,4,6,99.34,15,118021802,23
2026-03-29,09:44:00,6,284,264,14,2,4,99.86,14,118021802,23
2026-03-29,09:59:00,6,383,360,12,8,3,99.35,15,118021802,23
2026-03-29,10:14:00,6,359,340,11,3,5,97.74,15,118021802,23
2026-03-29,10:29:00,6,344,329,5,5,5,100.04,15,118021802,23
2026-03-29,10:44:00,6,412,395,14,0,3,98.04,15,118021802,23
2026-03-29,10:59:00,6,487,465,14,3,5,97.65,15,118021802,23
2026-03-29,11:14:00,6,440,421,13,3,3,99.29,15,118021802,23
2026-03-29,11:29:00,6,516,489,18,6,3,98.26,15,118021802,23
2026-03-29,11:44:00,6,518,490,18,4,6,96.39,15,118021802,23
2026-03-29,11:59:00,6,583,565,15,2,1,98.50,15,118021802,23
2026-03-29,12:14:00,6,585,563,17,3,2,96.27,15,118021802,23
2026-03-29,12:29:00,6,572,550,12,5,5,98.14,15,118021802,23
2026-03-29,12:44:00,6,608,581,19,6,2,98.93,15,118021802,23
2026-03-29,12:59:00,6,634,599,26,8,1,95.76,15,118021802,23
2026-03-29,13:14:00,6,637,613,17,5,2,97.50,15,118021802,23
2026-03-29,13:29:00,6,627,597,25,4,1,97.10,15,118021802,23
2026-03-29,13:44:00,6,552,524,24,2,2,97.79,15,118021802,23
2026-03-29,13:59:00,6,577,553,14,5,5,98.85,15,118021802,23
2026-03-29,14:14:00,6,561,539,17,3,2,98.32,15,118021802,23
2026-03-29,14:29:00,6,513,494,13,3,3,100.16,15,118021802,23
2026-03-29,14:44:00,6,521,506,12,3,0,99.21,15,118021802,23
2026-03-29,14:59:00,6,531,509,14,5,3,100.23,15,118021802,23
2026-03-29,15:14:00,6,527,502,16,5,4,101.41,15,118021802,23
2026-03-29,15:29:00,6,516,488,20,1,7,99.99,15,118021802,23
2026-03-29,15:44:00,6,528,516,11,0,1,102.71,15,118021802,23
2026-03-29,15:59:00,6,557,534,16,4,3,99.50,15,118021802,23
2026-03-29,16:14:00,6,570,553,13,3,1,101.61,15,118021802,23
2026-03-29,16:29:00,6,496,479,11,2,4,101.32,15,118021802,23
2026-03-29,16:44:00,6,514,496,11,5,2,101.78,15,118021802,23
2026-03-29,16:59:00,6,502,484,11,5,2,102.89,15,118021802,23
2026-03-29,17:14:00,6,406,393,10,1,2,102.15,15,118021802,23
2026-03-29,17:29:00,6,454,438,13,1,2,96.97,15,118021802,23
2026-03-29,17:44:00,6,378,360,10,1,7,98.89,15,118021802,23
2026-03-29,17:59:00,6,358,342,8,4,4,100.28,15,118021802,23
2026-03-29,18:14:00,6,348,335,9,3,1,101.46,15,118021802,23
2026-03-29,18:29:00,6,350,333,9,3,5,101.61,15,118021802,23
2026-03-29,18:44:00,6,342,333,8,1,0,102.14,15,118021802,23
2026-03-29,18:59:00,6,277,269,5,1,2,102.10,15,118021802,23
2026-03-29,19:14:00,6,262,251,9,2,0,102.48,15,118021802,23
2026-03-29,19:29:00,6,259,246,10,2,1,102.93,15,118021802,23
2026-03-29,19:44:00,6,225,219,5,0,1,104.21,15,118021802,23
2026-03-29,19:59:00,6,211,208,3,0,0,102.69,15,118021802,23
2026-03-29,20:14:00,6,205,196,5,3,1,99.92,15,118021802,23
2026-03-29,20:29:00,6,190,182,6,1,1,99.48,15,118021802,23
2026-03-29,20:44:00,6,173,165,3,3,2,104.22,15,118021802,23
2026-03-29,20:59:00,6,151,149,1,0,1,101.88,15,118021802,23
2026-03-29,21:14:00,6,166,160,2,1,3,100.25,15,118021802,23
2026-03-29,21:29:00,6,154,145,5,0,4,99.04,15,118021802,23
2026-03-29,21:44:00,6,106,99,4,1,2,99.87,15,118021802,23
2026-03-29,21:59:00,6,103,97,5,1,0,99.76,15,118021802,23
2026-03-29,22:14:00,6,108,106,0,0,2,100.07,15,118021802,23
2026-03-29,22:29:00,6,93,90,3,0,0,103.39,15,118021802,23
2026-03-29,22:44:00,6,74,69,5,0,0,102.44,15,118021802,23
2026-03-29,22:59:00,6,58,56,1,0,1,99.08,15,118021802,23
2026-03-29,23:14:00,6,60,57,1,2,0,101.20,15,118021802,23
2026-03-29,23:29:00,6,56,51,3,0,2,105.01,15,118021802,23
2026-03-29,23:44:00,6,37,36,1,0,0,105.73,15,118021802,23
2026-03-29,23:59:00,6,32,32,0,0,0,113.83,15,118021802,23
2026-03-30,00:14:00,6,46,42,1,2,1,105.55,15,118021802,23
2026-03-30,00:29:00,6,32,27,2,3,0,98.95,15,118021802,23
2026-03-30,00:44:00,6,31,25,6,0,0,100.72,15,118021802,23
2026-03-30,00:59:00,6,19,17,0,0,2,98.56,15,118021802,23
2026-03-30,01:14:00,7,16,13,1,0,2,92.44,15,118021802,23
2026-03-30,01:29:00,7,11,9,0,1,1,96.34,15,118021802,23
2026-03-30,01:44:00,7,16,13,1,1,1,97.79,15,118021802,23
2026-03-30,01:59:00,7,5,4,0,0,1,100.63,15,118021802,23
2026-03-30,02:14:00,7,8,7,1,0,0,114.65,15,118021802,23
2026-03-30,02:29:00,7,5,3,1,0,1,93.55,15,118021802,23
2026-03-30,02:44:00,7,6,5,1,0,0,102.42,15,118021802,23
2026-03-30,02:59:00,7,13,9,2,1,1,106.48,15,118021802,23
2026-03-30,03:14:00,7,15,14,1,0,0,96.68,15,118021802,23
2026-03-30,03:29:00,7,12,9,0,1,2,93.87,15,118021802,23
2026-03-30,03:44:00,7,12,10,1,1,0,99.36,15,118021802,23
2026-03-30,03:59:00,7,7,4,0,0,3,95.94,15,118021802,23
2026-03-30,04:14:00,7,17,9,4,2,2,111.16,15,118021802,23
2026-03-30,04:29:00,7,25,15,4,2,4,96.05,15,118021802,23
2026-03-30,04:44:00,7,22,18,1,1,2,96.19,15,118021802,23
2026-03-30,04:59:00,7,29,19,1,5,4,94.06,15,118021802,23
2026-03-30,05:14:00,7,44,36,4,1,3,97.39,15,118021802,23
